IP,NAMESERVER,Query time,Msg size,Actual Frequency [%],Max msg size,min msg size,avg msg size
111.161.57.81,f1g1ns2.dnspod.net,217msec,229,0.738728525333694,,,
14.215.155.203,f1g1ns2.dnspod.net,250msec,229,0.738815732100939,,,
58.247.212.48,f1g1ns2.dnspod.net,349msec,229,0.738902938868185,,,
58.247.212.119,f1g1ns2.dnspod.net,259msec,229,0.73899014563543,,,
111.161.57.81,f1g1ns2.dnspod.net,274msec,229,0.739077352402675,,,
14.215.155.156,f1g1ns1.dnspod.net,227msec,229,0.73916455916992,,,
14.215.155.170,f1g1ns1.dnspod.net,241msec,229,0.739251765937165,,,
14.215.150.17,f1g1ns1.dnspod.net,249msec,229,0.73933897270441,,,
111.161.57.77,f1g1ns1.dnspod.net,234msec,229,0.739426179471656,,,
14.215.155.203,f1g1ns2.dnspod.net,149msec,229,0.739513386238901,,,
58.247.212.48,f1g1ns2.dnspod.net,370msec,229,0.739600593006146,,,
58.247.212.119,f1g1ns2.dnspod.net,263msec,229,0.739687799773391,,,
111.161.57.81,f1g1ns2.dnspod.net,251msec,229,0.739775006540636,,,
14.215.155.156,f1g1ns1.dnspod.net,247msec,229,0.739862213307881,,,
14.215.155.170,f1g1ns1.dnspod.net,243msec,229,0.739949420075127,,,
14.215.150.17,f1g1ns1.dnspod.net,166msec,229,0.740036626842372,,,
111.161.57.77,f1g1ns1.dnspod.net,377msec,229,0.740123833609617,,,
111.161.57.77,f1g1ns1.dnspod.net,200msec,229,0.740211040376862,,,
14.215.155.156,f1g1ns1.dnspod.net,243msec,229,0.740298247144107,,,
14.215.155.170,f1g1ns1.dnspod.net,145msec,229,0.740385453911352,,,
111.161.57.81,f1g1ns2.dnspod.net,293msec,229,0.740472660678597,,,
14.215.155.203,f1g1ns2.dnspod.net,251msec,229,0.740559867445843,,,
58.247.212.48,f1g1ns2.dnspod.net,332msec,229,0.740647074213088,,,
58.247.212.119,f1g1ns2.dnspod.net,363msec,229,0.740734280980333,,,
14.215.155.203,f1g1ns2.dnspod.net,254msec,229,0.740821487747578,,,
58.247.212.48,f1g1ns2.dnspod.net,350msec,229,0.740908694514823,,,
58.247.212.119,f1g1ns2.dnspod.net,331msec,229,0.740995901282069,,,
111.161.57.81,f1g1ns2.dnspod.net,298msec,229,0.741083108049314,,,
14.215.155.156,f1g1ns1.dnspod.net,244msec,229,0.741170314816559,,,
14.215.155.170,f1g1ns1.dnspod.net,252msec,229,0.741257521583804,,,
14.215.150.17,f1g1ns1.dnspod.net,212msec,229,0.741344728351049,,,
111.161.57.77,f1g1ns1.dnspod.net,204msec,229,0.741431935118294,,,
14.215.155.156,f1g1ns1.dnspod.net,227msec,229,0.741519141885539,,,
14.215.155.170,f1g1ns1.dnspod.net,242msec,229,0.741606348652785,,,
14.215.150.17,f1g1ns1.dnspod.net,149msec,229,0.74169355542003,,,
111.161.57.77,f1g1ns1.dnspod.net,201msec,229,0.741780762187275,,,
14.215.155.203,f1g1ns2.dnspod.net,148msec,229,0.74186796895452,,,
58.247.212.48,f1g1ns2.dnspod.net,267msec,229,0.741955175721765,,,
58.247.212.119,f1g1ns2.dnspod.net,264msec,229,0.74204238248901,,,
111.161.57.81,f1g1ns2.dnspod.net,253msec,229,0.742129589256256,,,
14.215.155.203,f1g1ns2.dnspod.net,151msec,229,0.742216796023501,,,
58.247.212.48,f1g1ns2.dnspod.net,321msec,229,0.742304002790746,,,
58.247.212.119,f1g1ns2.dnspod.net,318msec,229,0.742391209557991,,,
111.161.57.81,f1g1ns2.dnspod.net,215msec,229,0.742478416325236,,,
14.215.155.156,f1g1ns1.dnspod.net,150msec,229,0.742565623092481,,,
14.215.155.170,f1g1ns1.dnspod.net,144msec,229,0.742652829859727,,,
14.215.150.17,f1g1ns1.dnspod.net,252msec,229,0.742740036626972,,,
111.161.57.77,f1g1ns1.dnspod.net,323msec,229,0.742827243394217,,,
204.13.250.14,ns2.p14.dynect.NET,5msec,230,0.742914450161462,,,
204.13.251.14,ns4.p14.dynect.NET,4msec,230,0.743001656928707,,,
81.19.73.9,ns4.rambler.ru,212msec,231,0.743088863695952,,,
81.19.73.8,ns2.rambler.ru,281msec,231,0.743176070463198,,,
81.19.83.9,ns5.rambler.ru,246msec,231,0.743263277230443,,,
202.87.39.70,ns1.netmagicians.com,67msec,231,0.743350483997688,,,
180.179.239.70,ns2.netmagicians.com,44msec,231,0.743437690764933,,,
202.87.39.14,ns4.netmagicians.com,64msec,231,0.743524897532178,,,
81.19.73.9,ns4.rambler.ru,294msec,231,0.743612104299423,,,
202.87.39.14,ns4.netmagicians.com,62msec,231,0.743699311066669,,,
180.179.239.70,ns2.netmagicians.com,45msec,231,0.743786517833914,,,
81.19.83.9,ns5.rambler.ru,231msec,231,0.743873724601159,,,
81.19.73.8,ns2.rambler.ru,208msec,231,0.743960931368404,,,
81.19.83.8,ns3.rambler.ru,195msec,231,0.744048138135649,,,
202.87.39.70,ns1.netmagicians.com,64msec,231,0.744135344902894,,,
180.179.239.70,ns2.netmagicians.com,44msec,231,0.74422255167014,,,
202.87.39.14,ns4.netmagicians.com,68msec,231,0.744309758437385,,,
202.87.39.14,ns4.netmagicians.com,68msec,231,0.74439696520463,,,
81.19.83.8,ns3.rambler.ru,267msec,231,0.744484171971875,,,
81.19.83.9,ns5.rambler.ru,259msec,231,0.74457137873912,,,
ns1.fastly.net.,fastly.net,4msec,231,0.744658585506365,,,
180.179.239.70,ns2.netmagicians.com,42msec,231,0.74474579227361,,,
202.87.39.14,ns4.netmagicians.com,63msec,231,0.744832999040856,,,
ns1.fastly.net.,fastly.net,4msec,231,0.744920205808101,,,
ns1.fastly.net.,fastly.net,27msec,231,0.745007412575346,,,
202.87.39.70,ns1.netmagicians.com,69msec,231,0.745094619342591,,,
202.87.39.14,ns4.netmagicians.com,70msec,231,0.745181826109836,,,
88.150.208.146,ns4.fornex.com,238msec,233,0.745269032877081,,,
88.150.208.146,ns4.fornex.com,279msec,233,0.745356239644327,,,
79.98.29.142,ns2.serveriai.lt,297msec,233,0.745443446411572,,,
79.98.25.142,ns1.serveriai.lt,181msec,233,0.745530653178817,,,
88.150.208.146,ns4.fornex.com,260msec,233,0.745617859946062,,,
63.150.72.4,authns1.centurylink.net,170msec,234,0.745705066713307,,,
208.44.130.120,authns2.centurylink.net,219msec,234,0.745792273480552,,,
202.158.20.1,ns1.cbn.net.id,16msec,235,0.745879480247798,,,
202.158.40.1,ns2.cbn.net.id,19msec,235,0.745966687015043,,,
128.122.0.8,ns1.nyu.net,252msec,236,0.746053893782288,,,
128.122.0.76,ns2.nyu.org,254msec,236,0.746141100549533,,,
137.158.128.4,netman.uct.ac.za,426msec,237,0.746228307316778,,,
208.78.70.31,ns1.p31.dynect.net,12msec,240,0.746315514084023,,,
208.78.71.31,ns3.p31.dynect.net,17msec,240,0.746402720851269,,,
208.78.70.18,ns1.p18.dynect.net,4msec,240,0.746489927618514,,,
208.78.71.47,ns3.p47.dynect.net,5msec,240,0.746577134385759,,,
208.78.70.47,ns1.p47.dynect.net,18msec,240,0.746664341153004,,,
208.78.70.34,ns1.p34.dynect.net,6msec,240,0.746751547920249,,,
208.78.71.34,ns3.p34.dynect.net,4msec,240,0.746838754687494,,,
208.78.70.31,ns1.p31.dynect.net,51msec,240,0.74692596145474,,,
208.78.71.31,ns3.p31.dynect.net,17msec,240,0.747013168221985,,,
208.78.70.16,ns1.p16.dynect.net,24msec,240,0.74710037498923,,,
208.78.71.16,ns3.p16.dynect.net,30msec,240,0.747187581756475,,,
208.78.71.31,ns3.p31.dynect.net,7msec,240,0.74727478852372,,,
208.78.70.31,ns1.p31.dynect.net,11msec,240,0.747361995290965,,,
