ID,DOMAIN_NAME,IP,NAMESERVER,Ping RTT,Query time,Msg size
2214,oppa.tv,173.245.58.203,mimi.ns.cloudflare.com,0.811,1msec,57
2215,oppa.tv,173.245.59.204,marty.ns.cloudflare.com,0.851,1msec,57
2216,organicfood.vn,13.250.228.99,ns1.matbao.vn,271.907,1315msec,238
2217,organicfood.vn,35.198.246.158,ns2.matbao.vn,309.765,312msec,270
2218,perfume168.com,35.198.246.158,ns2.matbao.com,309.653,310msec,401
2219,perfume168.com,13.250.228.99,ns1.matbao.com,271.640,283msec,401
2220,phapluat24.com,209.141.39.150,ns3.dnsowl.com,158.651,160msec,381
2221,phapluat24.com,168.235.75.52,ns2.dnsowl.com,168.824,171msec,381
2222,phapluat24.com,104.207.141.138,ns1.dnsowl.com,124.827,126msec,381
2223,phatam.com,112.213.89.3,cs1.bizmac.net,212.199,206msec,292
2224,phatam.com,222.255.121.247,cs2.bizmac.net,210.032,204msec,292
2225,phimhdmoi.com,173.245.58.127,lady.ns.cloudflare.com,,1msec,63
2226,phimhdmoi.com,173.245.59.85,chris.ns.cloudflare.com,0.868,1msec,63
2227,phimsex.org,173.245.58.245,brianna.ns.cloudflare.com,0.897,1msec,61
2228,phimsex.org,173.245.59.164,ernest.ns.cloudflare.com,0.895,2msec,61
2229,pou.edu.vn,35.198.246.158,ns2.matbao.vn,309.962,314msec,439
2230,pou.edu.vn,13.250.228.99,ns1.matbao.vn,271.613,1712msec,439
2231,sbsc.com.vn,118.69.59.142,ns1.sbsc.com.vn,,,
2232,sbsc.com.vn,220.231.93.65,ns2.sbsc.com.vn,,,
2233,scdn.vn,205.251.199.247,ns-2039.awsdns-62.co.uk,21.483,22msec,447
2234,scdn.vn,205.251.197.18,ns-1298.awsdns-34.org,7.768,8msec,447
2235,scdn.vn,205.251.193.59,ns-315.awsdns-39.com,21.081,21msec,447
2236,scdn.vn,205.251.195.243,ns-1011.awsdns-62.net,31.132,32msec,447
2237,shopply.vn,35.198.246.158,ns2.matbao.vn,309.783,314msec,198
2238,shopply.vn,13.250.228.99,ns1.matbao.vn,271.604,279msec,166
2239,skywindow.vn,112.213.89.3,ns1.dotvndns.vn,210.694,209msec,523
2240,skywindow.vn,222.255.121.247,ns2.dotvndns.vn,210.048,210msec,523
2241,skywindow.vn,112.213.89.22,nsbak.dotvndns.com,206.412,208msec,523
2242,snkrvn.com,103.3.244.40,ns4.digipowerdns.com,284.121,289msec,400
2243,snkrvn.com,103.3.244.40,ns1.digipowerdns.com,284.143,282msec,400
2244,snkrvn.com,125.253.119.9,ns2.digipowerdns.com,223.076,,
2245,snkrvn.com,125.253.119.9,ns3.digipowerdns.com,223.099,,
2246,sportonline.vn,125.212.192.37,ns1.inet.vn,279.285,285msec,266
2247,sportonline.vn,202.92.4.8,ns2.inet.vn,220.952,204msec,266
2248,station.vn,3.0.184.68,NS6.TENTEN.vn,261.606,272msec,299
2249,station.vn,103.18.7.205,NS5.TENTEN.vn,276.690,275msec,299
2250,station.vn,103.18.7.204,NS4.TENTEN.vn,273.506,292msec,299
2251,station.vn,,103.18.7.20,,,
2252,station.vn,,2404:f080:1101:302:a163:44:193:2,,,
2253,station.vn,,103.18.7.20,,,
2254,station.vn,,2404:f080:1101:302:a163:44:193:2,,,
2255,station.vn,,3.0.184.6,,,
2256,station.vn,,2404:f080:1101:302:a163:44:193:2,,,
2257,sutxa.com,173.245.58.87,cortney.ns.cloudflare.com,0.995,,
2258,sutxa.com,173.245.59.67,aragorn.ns.cloudflare.com,,1msec,59
2259,tailieudoc.vn,103.27.63.85,ns1.vhost.vn,209.741,213msec,298
2260,tailieudoc.vn,103.231.188.244,ns2.vhost.vn,156.311,158msec,298
2261,taiphimhd.com,97.74.108.29,ns57.domaincontrol.com,15.587,19msec,187
2262,taiphimhd.com,173.201.76.29,ns58.domaincontrol.com,18.433,17msec,187
2263,tettrungthu.vn,69.36.145.33,dns2.cscdns.net,14.819,16msec,191
2264,tettrungthu.vn,209.112.114.33,dns1.cscdns.net,21.422,23msec,191
2265,thaytro.net,103.48.81.11,ns1.bkdns.vn,203.682,210msec,381
2266,thaytro.net,103.74.123.250,ns3.bkdns.vn,347.668,349msec,381
2267,thaytro.net,188.166.250.69,ns2.bkdns.vn,266.624,260msec,381
2268,thelanb.com,198.252.96.120,ns5.hawkhost.com,21.199,22msec,313
2269,thelanb.com,198.252.97.120,ns6.hawkhost.com,21.124,26msec,313
2270,thietkewebnhanh247.com,,103.18.7.20,,,
2271,thietkewebnhanh247.com,,2404:f080:1101:322:a150:95:113:227,,,
2272,thietkewebnhanh247.com,,103.18.7.20,,,
2273,thietkewebnhanh247.com,,2404:f080:1101:322:a150:95:113:227,,,
2274,thietkewebnhanh247.com,,133.130.107.20,,,
2275,thietkewebnhanh247.com,,2404:f080:1101:322:a150:95:113:227,,,
2276,thinkpro.vn,103.28.36.30,ns1.zonedns.vn,340.378,343msec,338
2277,thinkpro.vn,203.162.79.157,ns3.zonedns.vn,205.961,210msec,338
2278,thinkpro.vn,123.30.50.41,ns2.zonedns.vn,212.700,211msec,338
2279,tidy.vn,205.251.192.246,ns-246.awsdns-30.com,21.033,22msec,604
2280,tidy.vn,205.251.199.48,ns-1840.awsdns-38.co.uk,21.270,22msec,604
2281,tidy.vn,205.251.195.14,ns-782.awsdns-33.net,31.110,42msec,604
2282,tidy.vn,205.251.197.117,ns-1397.awsdns-46.org,7.838,9msec,604
2283,timdat.net,173.245.58.65,angela.ns.cloudflare.com,0.929,2msec,60
2284,timdat.net,173.245.59.241,major.ns.cloudflare.com,0.892,2msec,60
2285,timnhaviet.vn,103.28.36.30,ns1.zonedns.vn,,,
2286,timnhaviet.vn,123.30.50.41,ns2.zonedns.vn,212.760,222msec,374
2287,timnhaviet.vn,203.162.79.157,ns3.zonedns.vn,205.945,474msec,374
2288,tintuckpop.net,173.245.58.217,reza.ns.cloudflare.com,0.874,1msec,64
2289,tintuckpop.net,173.245.59.67,aragorn.ns.cloudflare.com,0.898,1msec,64
2290,tongdai.cloud,222.255.121.247,ns2.pavietnam.vn,210.146,212msec,411
2291,tongdai.cloud,112.213.89.22,nsbak.pavietnam.net,207.125,214msec,411
2292,tongdai.cloud,112.213.89.3,ns1.pavietnam.vn,218.135,210msec,411
2293,topsim.vn,173.245.59.178,james.ns.cloudflare.com,0.920,2msec,59
2294,topsim.vn,173.245.58.65,angela.ns.cloudflare.com,0.846,1msec,59
2295,trannhat.com,103.18.7.201,NS1.TENTEN.VN,292.145,288msec,382
2296,trannhat.com,133.130.107.205,NS3.TENTEN.VN,293.907,283msec,382
2297,trannhat.com,103.18.7.202,NS2.TENTEN.VN,288.643,291msec,382
2298,trannhat.com,,103.18.7.20,,,
2299,trannhat.com,,2404:f080:1101:322:a150:95:113:227,,,
2300,trannhat.com,,103.18.7.20,,,
2301,trannhat.com,,2404:f080:1101:322:a150:95:113:227,,,
2302,trannhat.com,,133.130.107.20,,,
2303,trannhat.com,,2404:f080:1101:322:a150:95:113:227,,,
2304,truyen1.net,97.74.103.14,ns27.domaincontrol.com,16.103,19msec,157
2305,truyen1.net,173.201.71.14,ns28.domaincontrol.com,15.597,16msec,157
2306,tsbdy.com,70.39.97.253,ns4.afraid.org,,167msec,366
2307,tsbdy.com,69.197.18.162,ns3.afraid.org,,174msec,366
2308,tsbdy.com,69.65.50.223,ns2.afraid.org,,124msec,394
2309,tsbdy.com,50.23.197.94,ns1.afraid.org,,137msec,366
2310,tuvisomenh.org,188.166.250.69,ns2.bkdns.vn,266.335,266msec,420
2311,tuvisomenh.org,103.74.123.250,ns3.bkdns.vn,,1057msec,420
2312,tuvisomenh.org,103.48.81.11,ns1.bkdns.vn,203.688,210msec,420
2313,tuyenxe.com,173.245.59.126,josh.ns.cloudflare.com,0.879,2msec,61
2314,tuyenxe.com,173.245.58.114,eva.ns.cloudflare.com,0.774,3msec,61
2315,tygia.com,162.88.60.49,ns4lrt.name.com,23.062,18msec,444
2316,tygia.com,162.88.61.49,ns3npv.name.com,24.419,18msec,444
2317,tygia.com,162.88.60.47,ns2fgp.name.com,17.999,18msec,444
2318,tygia.com,162.88.61.47,ns1dhq.name.com,18.059,21msec,444
2319,ubkttw.vn,203.162.79.157,ns3.zonedns.vn,205.935,208msec,189
2320,ubkttw.vn,123.30.50.41,ns2.zonedns.vn,212.700,206msec,189
2321,ubkttw.vn,103.28.36.30,ns1.zonedns.vn,342.365,,
2322,ufm.edu.vn,125.212.192.37,hcmc4.saigonnet.vn,279.178,281msec,1092
2323,ufm.edu.vn,125.212.192.37,hcmc3.saigonnet.vn,279.321,284msec,1092
2324,unifi.vn,103.18.7.204,NS4.TENTEN.vn,256.352,239msec,371
2325,unifi.vn,3.0.184.68,NS6.TENTEN.vn,261.588,290msec,371
2326,unifi.vn,103.18.7.205,NS5.TENTEN.vn,276.645,272msec,371
2327,unifi.vn,,103.18.7.20,,,
2328,unifi.vn,,2404:f080:1101:302:a163:44:193:2,,,
2329,unifi.vn,,103.18.7.20,,,
2330,unifi.vn,,2404:f080:1101:302:a163:44:193:2,,,
2331,unifi.vn,,3.0.184.6,,,
2332,unifi.vn,,2404:f080:1101:302:a163:44:193:2,,,
2333,uphinh.org,173.245.59.120,ivan.ns.cloudflare.com,0.882,1msec,60
2334,uphinh.org,173.245.58.144,sara.ns.cloudflare.com,0.846,1msec,60
2335,vaithuhay.com,173.245.59.219,owen.ns.cloudflare.com,0.954,2msec,63
2336,vaithuhay.com,173.245.58.244,rihana.ns.cloudflare.com,0.874,2msec,63
2337,vflippa.com,173.245.58.140,rita.ns.cloudflare.com,,2msec,61
2338,vflippa.com,173.245.59.84,chip.ns.cloudflare.com,0.880,2msec,61
2339,vieclamhcm.net,112.213.89.22,nsbak.pavietnam.net,206.347,208msec,524
2340,vieclamhcm.net,112.213.89.3,ns1.pavietnam.vn,209.981,206msec,524
2341,vieclamhcm.net,222.255.121.247,ns2.pavietnam.vn,210.057,210msec,524
2342,vietnam12h.com,108.175.157.102,ns1.tropaeolum.arvixe.com,20.760,21msec,235
2343,vietnam12h.com,198.58.80.160,ns2.tropaeolum.arvixe.com,20.595,20msec,235
2344,viettopcare.vn,173.245.58.133,lucy.ns.cloudflare.com,0.916,1msec,64
2345,viettopcare.vn,173.245.59.185,john.ns.cloudflare.com,0.904,1msec,64
2346,vin88.club,173.245.59.69,arnold.ns.cloudflare.com,0.888,2msec,60
2347,vin88.club,173.245.58.220,serena.ns.cloudflare.com,0.889,1msec,60
2348,vipfb.net,173.245.58.166,irma.ns.cloudflare.com,0.922,2msec,59
2349,vipfb.net,173.245.59.93,cory.ns.cloudflare.com,0.886,1msec,59
2350,vnbooking.com,173.245.58.110,elle.ns.cloudflare.com,0.948,1msec,63
2351,vnbooking.com,173.245.59.127,ken.ns.cloudflare.com,0.873,2msec,63
2352,vpf.vn,152.66.246.10,N,0.615,0msec,192
2353,vpf.vn,152.66.246.10,N,0.624,0msec,192
2354,youhomes.vn,112.213.89.3,ns1.pavietnam.vn,209.198,206msec,565
2355,youhomes.vn,112.213.89.22,nsbak.pavietnam.net,207.602,208msec,565
2356,youhomes.vn,222.255.121.247,ns2.pavietnam.vn,210.009,205msec,565
2357,2x2.su,152.66.246.10,N,0.697,1msec,358
2358,2x2.su,152.66.246.10,N,0.563,1msec,358
2359,2x2.su,152.66.246.10,N,0.661,1msec,358
2360,2x2.su,152.66.246.10,N,0.637,0msec,358
2361,2x2.su,152.66.246.10,N,0.601,1msec,358
2362,auto2.ru,89.111.160.32,ns1.r01.ru,54.382,55msec,180
2363,auto2.ru,89.111.166.6,ns2.r01.ru,54.054,54msec,180
2364,cinemasis.site,146.185.248.47,ns1.dnspark4.com,21.368,24msec,148
2365,cinemasis.site,146.185.248.47,ns2.dnspark4.com,21.450,21msec,148
2366,guitarist1.ru,185.81.128.5,dns1.core-vps.lv,36.360,40msec,288
2367,guitarist1.ru,185.81.129.2,dns2.core-vps.lv,36.372,36msec,288
2368,ecrannoir.fr,46.182.5.75,dns1.hosteur.com,31.298,35msec,217
2369,ecrannoir.fr,185.148.76.31,dns2.hosteur.com,21.534,22msec,217
2370,omerta.com.tr,173.245.59.66,apollo.ns.cloudflare.com,0.921,1msec,63
2371,omerta.com.tr,173.245.58.172,jo.ns.cloudflare.com,0.915,1msec,63
2372,doclvs.ru,5.101.159.11,ns1.beget.ru,,51msec,311
2373,doclvs.ru,185.50.27.12,ns2.beget.pro,,49msec,311
2374,doclvs.ru,5.101.159.11,ns1.beget.pro,,51msec,311
2375,doclvs.ru,185.50.27.12,ns2.beget.com,,51msec,311
2376,doclvs.ru,5.101.159.11,ns1.beget.com,,49msec,311
2377,doclvs.ru,185.50.27.12,ns2.beget.ru,,51msec,311
2378,skesov.ru,94.250.248.160,ns2.firstvds.ru,41.995,42msec,285
2379,skesov.ru,82.146.43.2,ns1.firstvds.ru,41.970,42msec,285
2380,bzlwe.com,216.87.152.33,dns2.registrar-servers.com,14.604,15msec,357
2381,bzlwe.com,216.87.155.33,dns1.registrar-servers.com,21.254,22msec,357
2382,apiit.edu.my,205.251.192.227,ns-227.awsdns-28.com,21.218,22msec,580
2383,apiit.edu.my,205.251.195.172,ns-940.awsdns-53.net,33.537,32msec,580
2384,apiit.edu.my,205.251.196.129,ns-1153.awsdns-16.org,7.809,8msec,580
2385,apiit.edu.my,205.251.198.229,ns-1765.awsdns-28.co.uk,21.418,22msec,580
2386,exxx.pro,173.245.59.70,austin.ns.cloudflare.com,0.897,1msec,58
2387,exxx.pro,173.245.58.163,hope.ns.cloudflare.com,0.893,1msec,58
2388,kharakapas.com,173.201.73.26,ns52.domaincontrol.com,15.589,18msec,512
2389,kharakapas.com,97.74.105.26,ns51.domaincontrol.com,18.633,18msec,512
2390,loyarburok.com,173.245.59.196,lex.ns.cloudflare.com,0.858,2msec,64
2391,loyarburok.com,173.245.58.244,rihana.ns.cloudflare.com,0.892,2msec,64
2392,mapfling.com,173.248.191.11,ns2.mddservices.com,132.464,520msec,241
2393,mapfling.com,173.248.187.10,ns1.mddservices.com,132.436,135msec,241
2394,mapfling.com,173.248.188.12,ns3.mddservices.com,135.180,1438msec,241
2395,squaremile.com,205.251.194.213,ns-725.awsdns-26.net,31.127,32msec,598
2396,squaremile.com,205.251.196.48,ns-1072.awsdns-06.org,7.848,8msec,598
2397,squaremile.com,205.251.198.225,ns-1761.awsdns-28.co.uk,21.330,23msec,598
2398,squaremile.com,205.251.192.43,ns-43.awsdns-05.com,21.050,22msec,598
2399,uxxx.pro,173.245.59.226,roan.ns.cloudflare.com,0.923,2msec,58
2400,uxxx.pro,173.245.58.224,tani.ns.cloudflare.com,0.882,1msec,58
2401,adlinkcash.com,85.159.232.241,ns-usa.topdns.com,26.454,52msec,178
2402,adlinkcash.com,109.201.142.225,ns-canada.topdns.com,,,
2403,adlinkcash.com,108.61.150.91,ns-uk.topdns.com,,108msec,178
2404,deeprism.com,173.245.58.241,yolanda.ns.cloudflare.com,0.815,3msec,62
2405,deeprism.com,173.245.59.192,kirk.ns.cloudflare.com,0.909,2msec,62
2406,modernlib.net,85.159.232.241,ns-usa.topdns.com,26.461,53msec,180
2407,modernlib.net,108.61.150.91,ns-uk.topdns.com,,109msec,180
2408,modernlib.net,109.201.142.225,ns-canada.topdns.com,,,
2409,radiovanya.ru,213.180.204.213,dns1.yandex.net,52.039,51msec,90
2410,radiovanya.ru,93.158.134.213,dns2.yandex.net,55.779,56msec,90
2411,rusmedserv.com,209.59.152.36,ns2.rusmedserv.com,135.362,130msec,357
2412,rusmedserv.com,67.225.196.193,ns1.rusmedserv.com,133.673,134msec,357
2413,trainzup.com,77.88.202.228,nsc2.srv53.net,52.527,55msec,401
2414,trainzup.com,148.251.31.59,nsb4.srv53.org,18.811,19msec,401
2415,trainzup.com,77.88.202.238,nsc4.srv53.com,52.523,55msec,401
2416,trainzup.com,77.88.202.232,nsc2.srv53.org,54.796,50msec,401
2417,trainzup.com,148.251.31.50,nsb3.srv53.net,18.659,18msec,401
2418,trainzup.com,5.39.10.94,nsa1.srv53.net,24.479,24msec,845
2419,trainzup.com,178.32.247.3,nsa1.srv53.org,24.397,24msec,845
2420,trainzup.com,89.184.64.99,nsd1.srv53.com,21.218,21msec,845
2421,trainzup.com,178.32.247.7,nsa1.srv53.com,24.425,24msec,845
2422,trainzup.com,148.251.31.56,nsb4.srv53.com,18.953,19msec,401
2423,trainzup.com,89.184.64.93,nsd1.srv53.org,21.429,21msec,845
2424,trainzup.com,89.184.64.69,nsd2.srv53.net,21.416,21msec,401
2425,iagent.kz,185.143.128.249,ns3.kolesa.kz,109.389,111msec,954
2426,iagent.kz,185.146.2.2,ns1.kolesa.kz,87.267,88msec,954
2427,iagent.kz,89.218.30.252,ns2.kolesa.kz,85.172,85msec,954
2428,monamie.kz,37.228.66.4,ns1.monamie.kz,102.562,104msec,465
2429,monamie.kz,37.228.66.54,ns2.monamie.kz,102.631,103msec,465
2430,comicsdb.ru,190.115.26.198,ns1.ihc.ru,63.849,64msec,294
2431,comicsdb.ru,95.213.233.218,ns2.ihc.ru,50.181,52msec,294
2432,erosto.ru,195.201.27.67,ns2.servercount.com,17.422,19msec,306
2433,erosto.ru,85.17.126.11,ns1.servercount.com,21.186,24msec,306
2434,ombudsman.uz,91.212.89.51,ns.ombudsman.uz,111.519,114msec,199
2435,comparewiz.com,208.80.125.4,ns13.dnsmadeeasy.com,15.864,16msec,421
2436,comparewiz.com,208.80.126.4,ns12.dnsmadeeasy.com,16.167,16msec,421
2437,comparewiz.com,208.94.148.4,ns10.dnsmadeeasy.com,18.021,21msec,421
2438,comparewiz.com,208.80.124.4,ns11.dnsmadeeasy.com,18.303,21msec,421
2439,comparewiz.com,208.80.127.4,ns14.dnsmadeeasy.com,18.720,16msec,59
2440,comparewiz.com,208.94.149.4,ns15.dnsmadeeasy.com,18.037,18msec,421
2441,updl.xyz,185.187.51.9,irns14.saba.host,94.375,95msec,221
2442,updl.xyz,185.187.51.8,irns13.saba.host,99.407,98msec,221
2443,teremoc.ru,195.161.112.91,ns2.1gb.ru,72.552,,
2444,teremoc.ru,81.177.24.54,ns1.1gb.ru,74.254,67msec,51
2445,ctx.co.jp,210.230.239.50,ns.s-cam.jp,,297msec,412
2446,ctx.co.jp,210.141.108.248,dns3.dion.ne.jp,285.542,285msec,368
2447,ctx.co.jp,210.230.239.51,ns.ctx.co.jp,,301msec,384
2448,inbaac.com,202.94.73.36,ns.inbaac.com,,275msec,233
2449,rukanime.com,173.245.59.165,evan.ns.cloudflare.com,0.878,2msec,62
2450,rukanime.com,173.245.58.85,chloe.ns.cloudflare.com,0.949,2msec,62
2451,eaglezz.com,173.192.183.247,ns3.hostinger.com.br,154.881,156msec,568
2452,eaglezz.com,31.170.164.249,ns4.hostinger.com.br,33.158,34msec,568
2453,eaglezz.com,31.220.23.1,ns2.hostinger.com.br,42.707,49msec,568
2454,eaglezz.com,31.170.163.241,ns1.hostinger.com.br,159.930,128msec,568
2455,slivsell.ru,176.99.13.16,ns2.reg.ru,58.534,57msec,143
2456,slivsell.ru,176.99.13.17,ns1.reg.ru,58.453,54msec,143
2457,playsector.ru,185.50.27.12,ns2.beget.ru,,51msec,315
2458,playsector.ru,185.50.27.12,ns2.beget.pro,,49msec,315
2459,playsector.ru,5.101.159.11,ns1.beget.ru,,49msec,315
2460,playsector.ru,5.101.159.11,ns1.beget.com,,51msec,315
2461,playsector.ru,5.101.159.11,ns1.beget.pro,,51msec,315
2462,playsector.ru,185.50.27.12,ns2.beget.com,,49msec,315
2463,lanita.ru,87.242.73.100,ns1.nameself.com,34.861,35msec,157
2464,lanita.ru,217.16.27.205,ns2.nameself.com,34.804,35msec,157
2465,kadets.net,89.111.177.252,ns1.hc.ru,54.634,57msec,253
2466,kadets.net,79.174.74.74,ns2.hc.ru,61.984,62msec,253
2467,betcio59.com,173.245.59.116,hank.ns.cloudflare.com,0.860,1msec,62
2468,betcio59.com,173.245.58.130,lily.ns.cloudflare.com,0.875,2msec,62
2469,netondemand.mt,94.75.227.142,ns1.webware.com.mt,21.201,21msec,375
2470,netondemand.mt,54.93.172.15,ns2.webware.host,15.886,16msec,375
2471,thetv.info,173.245.58.112,emma.ns.cloudflare.com,0.836,2msec,60
2472,thetv.info,173.245.59.114,gabe.ns.cloudflare.com,0.906,1msec,60
2473,smushcoin.com,173.245.59.192,kirk.ns.cloudflare.com,0.919,2msec,63
2474,smushcoin.com,173.245.58.177,kami.ns.cloudflare.com,0.907,1msec,63
2475,akaland.vn,13.250.228.99,ns1.matbao.vn,271.853,912msec,182
2476,akaland.vn,35.198.246.158,ns2.matbao.vn,309.707,850msec,182
2477,huymobile.vn,173.245.59.112,eric.ns.cloudflare.com,0.914,2msec,62
2478,huymobile.vn,173.245.58.208,naomi.ns.cloudflare.com,0.863,1msec,62
2479,meo.com.vn,112.213.89.3,ns1.meo.com.vn,213.361,204msec,506
2480,meo.com.vn,123.30.104.20,ns3.meo.com.vn,209.237,212msec,39
2481,meo.com.vn,222.255.121.247,ns2.meo.com.vn,210.025,212msec,506
2482,onegreen.com.vn,,103.18.7.20,,,
2483,onegreen.com.vn,,2404:f080:1101:302:a163:44:193:2,,,
2484,onegreen.com.vn,,103.18.7.20,,,
2485,onegreen.com.vn,,2404:f080:1101:302:a163:44:193:2,,,
2486,onegreen.com.vn,,3.0.184.6,,,
2487,onegreen.com.vn,,2404:f080:1101:302:a163:44:193:2,,,
2488,thuocnamgiatruyenongbung.vn,,103.18.7.20,,,
2489,thuocnamgiatruyenongbung.vn,,2404:f080:1101:302:a163:44:193:2,,,
2490,thuocnamgiatruyenongbung.vn,,103.18.7.20,,,
2491,thuocnamgiatruyenongbung.vn,,2404:f080:1101:302:a163:44:193:2,,,
2492,thuocnamgiatruyenongbung.vn,,3.0.184.6,,,
2493,thuocnamgiatruyenongbung.vn,,2404:f080:1101:302:a163:44:193:2,,,
2494,tinxe.net,112.213.89.22,nsbak.dotvndns.com,206.862,205msec,346
2495,tinxe.net,222.255.121.247,ns2.dotvndns.vn,210.028,210msec,346
2496,tinxe.net,112.213.89.3,ns1.dotvndns.vn,209.316,211msec,346
2497,tinxe.net,112.213.89.3,ns3.dotvndns.vn,217.124,210msec,346
2498,webthehinh.vn,3.0.184.68,NS6.TENTEN.vn,261.587,279msec,302
2499,webthehinh.vn,103.18.7.204,NS4.TENTEN.vn,222.541,237msec,302
2500,webthehinh.vn,103.18.7.205,NS5.TENTEN.vn,225.843,223msec,302
2501,webthehinh.vn,,103.18.7.20,,,
2502,webthehinh.vn,,2404:f080:1101:302:a163:44:193:2,,,
2503,webthehinh.vn,,103.18.7.20,,,
2504,webthehinh.vn,,2404:f080:1101:302:a163:44:193:2,,,
2505,webthehinh.vn,,3.0.184.6,,,
2506,webthehinh.vn,,2404:f080:1101:302:a163:44:193:2,,,
2507,bill2fast.com,173.201.76.9,ns18.domaincontrol.com,18.668,17msec,361
2508,bill2fast.com,97.74.108.9,ns17.domaincontrol.com,20.396,21msec,361
2509,ekitabs.com,173.245.59.186,jonah.ns.cloudflare.com,0.924,2msec,61
2510,ekitabs.com,173.245.58.73,becky.ns.cloudflare.com,0.868,2msec,61
2511,qssas.com,66.165.226.75,ns2.albdel.com,152.381,152msec,256
2512,qssas.com,66.165.226.74,ns1.albdel.com,152.420,152msec,256
2513,time.kz,92.46.42.148,ns.telecom.kz,88.263,88msec,263
2514,time.kz,92.46.52.24,ns1.idhost.kz,,88msec,295
2515,time.kz,92.46.52.26,ns2.idhost.kz,87.634,85msec,295
2516,mnet.com,210.122.110.12,ns.mnet.com,,305msec,476
2517,mnet.com,210.122.109.43,ns2.mnet.com,,304msec,476
2518,teender.ru,213.133.127.207,ns2.swebs.ru,17.422,18msec,373
2519,teender.ru,46.4.4.251,ns1.swebs.ru,17.223,18msec,373
2520,wome.com.tr,89.106.20.182,ns1.internet.gen.tr,55.341,123msec,444
2521,wome.com.tr,91.93.155.141,ns2.internet.gen.tr,68.125,147msec,444
2522,accnamibia.org,41.205.143.146,ns1.ipb.na,190.347,191msec,221
2523,accnamibia.org,196.44.136.162,ns1.iway.na,190.668,,
2524,uhurucash.com,97.74.110.50,pdns01.domaincontrol.com,18.574,15msec,257
2525,uhurucash.com,173.201.78.50,pdns02.domaincontrol.com,20.436,17msec,257
2526,vakula.co,216.87.155.33,dns1.registrar-servers.com,21.676,22msec,417
2527,vakula.co,216.87.152.33,dns2.registrar-servers.com,15.001,15msec,417
2528,wepal.net,173.245.59.114,gabe.ns.cloudflare.com,0.947,1msec,59
2529,wepal.net,173.245.58.85,chloe.ns.cloudflare.com,0.933,2msec,59
2530,ukrhome.net,173.245.58.71,ashley.ns.cloudflare.com,0.905,1msec,61
2531,ukrhome.net,173.245.59.124,jeff.ns.cloudflare.com,0.881,1msec,61
2532,ca-irnews.com,185.50.27.12,ns2.beget.com,,49msec,270
2533,ca-irnews.com,5.101.159.11,ns1.beget.pro,,49msec,270
2534,ca-irnews.com,185.50.27.12,ns2.beget.pro,,49msec,270
2535,ca-irnews.com,5.101.159.11,ns1.beget.com,,49msec,270
2536,pushnews.ru,173.245.59.82,chad.ns.cloudflare.com,0.917,1msec,61
2537,pushnews.ru,173.245.58.90,daisy.ns.cloudflare.com,0.894,1msec,61
2538,additions7.com,108.170.31.139,ns5.devonil.com,160.684,156msec,334
2539,additions7.com,108.170.31.139,ns1.devonil.com,160.537,156msec,334
2540,additions7.com,108.170.31.142,ns2.devonil.com,154.377,161msec,334
2541,additions7.com,108.170.31.142,ns6.devonil.com,154.358,156msec,334
2542,afollows.com,185.136.98.77,ns3.perfectdns.com,15.408,15msec,182
2543,afollows.com,185.136.97.77,ns2.perfectdns.com,15.423,15msec,182
2544,afollows.com,185.136.96.77,ns1.perfectdns.com,15.190,15msec,182
2545,agnipay.com,173.245.58.147,vera.ns.cloudflare.com,0.865,2msec,61
2546,agnipay.com,173.245.59.194,lakas.ns.cloudflare.com,0.898,2msec,61
2547,aniti.eu,173.245.58.104,coco.ns.cloudflare.com,0.897,1msec,58
2548,aniti.eu,173.245.59.156,dion.ns.cloudflare.com,0.883,1msec,58
2549,atlasbh.com,66.33.205.230,ns3.dreamhost.com,155.210,355msec,330
2550,atlasbh.com,64.90.62.230,ns1.dreamhost.com,152.705,344msec,330
2551,atlasbh.com,208.97.182.10,ns2.dreamhost.com,99.699,200msec,319
2552,bahrainlaw.net,3.121.33.215,ns1.node.ae,15.882,16msec,301
2553,bahrainlaw.net,3.121.56.216,ns2.node.ae,15.717,15msec,301
2554,banagas.com,207.204.21.104,ns8.worldnic.com,120.359,120msec,178
2555,banagas.com,207.204.40.104,ns7.worldnic.com,140.034,134msec,178
2556,baphso.org,162.159.24.49,ns1.justhost.com,0.857,1msec,60
2557,baphso.org,162.159.25.241,ns2.justhost.com,0.895,1msec,60
2558,bargello.com,69.90.13.5,ns1.peer1.net,124.014,122msec,202
2559,bargello.com,69.90.13.6,ns2.peer1.net,126.867,349msec,202
2560,betterup.co,173.201.75.48,ns76.domaincontrol.com,16.160,16msec,715
